name,review_count,rating,distance,price,location.address1,station latitude,station longitude,number of bikes,station id
Bastille Brasserie and Bar,391,8.0,92.45759950670814,3.0,606 N Fayette St,38.811456,-77.050276,3.0,13
Yunnan By Potomac Noodle House,504,9.0,833.6620882058398,2.0,814 N Fairfax St,38.811456,-77.050276,3.0,13
Hank's Oyster Bar - Old Town,1458,8.0,603.627937480338,2.0,818 N St Asaph St,38.811456,-77.050276,3.0,13
The People's Drug,325,8.0,650.6905705405784,2.0,103 N Alfred St,38.811456,-77.050276,3.0,13
Old Hat Bar,34,10.0,763.6695556816811,,112 N Saint Asaph St,38.811456,-77.050276,3.0,13
Sisters Thai - Old Town Alexandria,371,8.0,708.2055040306815,2.0,503 Montgomery St,38.811456,-77.050276,3.0,13
IndoChen - Old Town,38,9.0,828.0652101788797,,1615 King St,38.811456,-77.050276,3.0,13
Virtue Feed & Grain,2498,8.0,1229.1797152564827,2.0,106 S Union St,38.811456,-77.050276,3.0,13
Augie's Mussel House & Beer Garden,364,8.0,675.1648901151864,2.0,1106 King St,38.811456,-77.050276,3.0,13
Vermilion,915,8.0,687.2524763919901,3.0,1120 King St,38.811456,-77.050276,3.0,13
Alice Comfort Cocktail,5,10.0,739.7699793766153,,724 King St,38.811456,-77.050276,3.0,13
Oak Steakhouse,248,8.0,653.567596429376,,901 N Saint Asaph St,38.811456,-77.050276,3.0,13
The Majestic,736,9.0,293.50608628046706,2.0,911 King St,38.805648,-77.05293,13.0,14
Vaso's Mediterranean Bistro,562,8.0,64.27377602496885,2.0,1118 King St,38.805648,-77.05293,13.0,14
Old House Cosmopolitan Grill,199,9.0,192.5202893817178,2.0,1024 Cameron St,38.805648,-77.05293,13.0,14
Hen Quarter,1479,8.0,409.7906562256951,2.0,801 King St,38.805648,-77.05293,13.0,14
Nasime Japanese Restaurant,239,9.0,32.38875569958764,3.0,1209 King St,38.805648,-77.05293,13.0,14
Vermilion,915,8.0,58.922330167199966,3.0,1120 King St,38.805648,-77.05293,13.0,14
Old Hat Bar,34,10.0,617.7929230325451,,112 N Saint Asaph St,38.805648,-77.05293,13.0,14
Augie's Mussel House & Beer Garden,364,8.0,96.04002070378966,2.0,1106 King St,38.805648,-77.05293,13.0,14
IndoChen - Old Town,38,9.0,399.2782689548558,,1615 King St,38.805648,-77.05293,13.0,14
Joe Theismann's Restaurant,928,8.0,600.9518971505971,2.0,1800A Diagonal Rd,38.805648,-77.05293,13.0,14
Virginia's Darling,48,8.0,520.057911015716,,277 S Washington St,38.805648,-77.05293,13.0,14
The People's Drug,325,8.0,341.3527249885549,2.0,103 N Alfred St,38.805648,-77.05293,13.0,14
Thompson Italian,48,8.0,154.03538902340168,,1024 King St,38.805648,-77.05293,13.0,14
The Executive Diner,508,8.0,356.41729142582085,2.0,1400 Duke St,38.805648,-77.05293,13.0,14
Don Taco,1320,8.0,388.57259134544995,2.0,808 King St,38.805648,-77.05293,13.0,14
Alice Comfort Cocktail,5,10.0,441.6145725966993,,724 King St,38.805648,-77.05293,13.0,14
Josephine Restaurant,73,8.0,596.3768123579911,,109 S St Asaph St,38.805648,-77.05293,13.0,14
Toastique,161,9.0,354.9746207843199,2.0,1605 King St,38.805648,-77.05293,13.0,14
Andy's Pizza - Old Town,126,8.0,79.84752345342939,,107 N Fayette St,38.805648,-77.05293,13.0,14
Eddie’s Little Shop and Deli,25,8.0,185.82095240913796,2.0,1406 King St,38.805648,-77.05293,13.0,14
Matt and Tony's All Day Kitchen Bar,546,9.0,694.8800376041446,2.0,1501 Mt Vernon Ave,38.814577,-77.052808,8.0,15
Lena's Wood-Fired Pizza & Tap,1376,8.0,304.9209610453278,2.0,401 E Braddock Rd,38.814577,-77.052808,8.0,15
The Majestic,736,9.0,1032.006279085096,2.0,911 King St,38.814577,-77.052808,8.0,15
Railbird Kitchen,11,10.0,265.7188303831981,,804 N Henry St,38.814577,-77.052808,8.0,15
Bastille Brasserie and Bar,391,8.0,355.5905347068233,3.0,606 N Fayette St,38.814577,-77.052808,8.0,15
Old House Cosmopolitan Grill,199,9.0,906.7227408461383,2.0,1024 Cameron St,38.814577,-77.052808,8.0,15
Hank's Oyster Bar - Old Town,1458,8.0,764.6103784220594,2.0,818 N St Asaph St,38.814577,-77.052808,8.0,15
Dos Amigos,315,8.0,243.06127215452148,2.0,535 E Braddock Rd,38.814577,-77.052808,8.0,15
Lost Dog Cafe Alexandria,420,8.0,274.7943032200009,2.0,808 N Henry St,38.814577,-77.052808,8.0,15
Chop Shop Taco,219,8.0,345.46307156922967,2.0,1008 Madison St,38.814577,-77.052808,8.0,15
Vaso's Kitchen,280,8.0,657.2787548415411,2.0,1225 Powhatan St,38.814577,-77.052808,8.0,15
Mason Social,458,7.0,275.3700616593024,2.0,728 N Henry St,38.814577,-77.052808,8.0,15
Old Hat Bar,34,10.0,1174.1038634903223,,112 N Saint Asaph St,38.814577,-77.052808,8.0,15
Vaso's Mediterranean Bistro,562,8.0,991.4191423588821,2.0,1118 King St,38.814577,-77.052808,8.0,15
Oak Steakhouse,248,8.0,801.4566719437394,,901 N Saint Asaph St,38.814577,-77.052808,8.0,15
IndoChen - Old Town,38,9.0,982.7417846966298,,1615 King St,38.814577,-77.052808,8.0,15
Sisters Thai - Old Town Alexandria,371,8.0,838.8895381667544,2.0,503 Montgomery St,38.814577,-77.052808,8.0,15
Elaine’s,58,8.0,1335.29198246485,,208 Queen St,38.814577,-77.052808,8.0,15
Chewish Deli,116,9.0,610.9465792116396,,807 Pendleton St,38.814577,-77.052808,8.0,15
Blue & White Carry-out,144,8.0,363.01361567665595,1.0,1024 Wythe St,38.814577,-77.052808,8.0,15
Vola's Dockside Grill & Hi-Tide Lounge,2418,9.0,286.45636505067444,2.0,101 N Union St,38.804718,-77.043363,13.0,16
The Majestic,736,9.0,545.4598068169873,2.0,911 King St,38.804718,-77.043363,13.0,16
Virtue Feed & Grain,2498,8.0,304.316489593106,2.0,106 S Union St,38.804718,-77.043363,13.0,16
Ada’s on the River,543,8.0,490.9444903381803,,3 Pioneer Mill Way,38.804718,-77.043363,13.0,16
The Warehouse,840,8.0,118.52881319328783,2.0,214 King St,38.804718,-77.043363,13.0,16
Mia's Italian Kitchen,1045,8.0,257.5919639358657,2.0,100 King St,38.804718,-77.043363,13.0,16
Old Hat Bar,34,10.0,230.19627604362813,,112 N Saint Asaph St,38.804718,-77.043363,13.0,16
BARCA Pier & Wine Bar,419,8.0,514.7466110249482,,2 Pioneer Mill Way,38.804718,-77.043363,13.0,16
Chadwicks,847,8.0,369.00610608364286,2.0,203 Strand St,38.804718,-77.043363,13.0,16
Hen Quarter,1479,8.0,427.7686247343303,2.0,801 King St,38.804718,-77.043363,13.0,16
Elaine’s,58,8.0,266.98491938245826,,208 Queen St,38.804718,-77.043363,13.0,16
1799 Prime Steak & Seafood,253,8.0,113.11424398729783,3.0,110 S Pitt St,38.804718,-77.043363,13.0,16
Josephine Restaurant,73,8.0,248.5844675112009,,109 S St Asaph St,38.804718,-77.043363,13.0,16
Caphe Banh Mi,1188,8.0,142.3318597740703,2.0,407 Cameron St,38.804718,-77.043363,13.0,16
Virginia's Darling,48,8.0,423.33575874769565,,277 S Washington St,38.804718,-77.043363,13.0,16
Urbano,600,8.0,224.37702285942106,2.0,116 King St,38.804718,-77.043363,13.0,16
Old House Cosmopolitan Grill,199,9.0,694.3647732638678,2.0,1024 Cameron St,38.804718,-77.043363,13.0,16
IL Porto Ristorante,586,8.0,175.7961317569514,2.0,121 King St,38.804718,-77.043363,13.0,16
Kismet Modern Indian,82,9.0,99.05872126845007,,111 N Pitt St,38.804718,-77.043363,13.0,16
Fontaine,851,8.0,85.97593701894742,2.0,119 S Royal St,38.804718,-77.043363,13.0,16
The Majestic,736,9.0,47.459963524367765,2.0,911 King St,38.805317,-77.049883,12.0,17
Vola's Dockside Grill & Hi-Tide Lounge,2418,9.0,855.2492240003766,2.0,101 N Union St,38.805317,-77.049883,12.0,17
Old House Cosmopolitan Grill,199,9.0,168.42973130412008,2.0,1024 Cameron St,38.805317,-77.049883,12.0,17
Hen Quarter,1479,8.0,146.09264262173744,2.0,801 King St,38.805317,-77.049883,12.0,17
Vaso's Mediterranean Bistro,562,8.0,203.72365863167516,2.0,1118 King St,38.805317,-77.049883,12.0,17
Old Hat Bar,34,10.0,354.50764968153607,,112 N Saint Asaph St,38.805317,-77.049883,12.0,17
Alice Comfort Cocktail,5,10.0,175.0548952702791,,724 King St,38.805317,-77.049883,12.0,17
Virtue Feed & Grain,2498,8.0,867.9501710898593,2.0,106 S Union St,38.805317,-77.049883,12.0,17
Virginia's Darling,48,8.0,296.7342815208943,,277 S Washington St,38.805317,-77.049883,12.0,17
Ada’s on the River,543,8.0,979.5504533582947,,3 Pioneer Mill Way,38.805317,-77.049883,12.0,17
The People's Drug,325,8.0,87.74447987900379,2.0,103 N Alfred St,38.805317,-77.049883,12.0,17
Vermilion,915,8.0,209.01067184957594,3.0,1120 King St,38.805317,-77.049883,12.0,17
Josephine Restaurant,73,8.0,331.4201146995352,,109 S St Asaph St,38.805317,-77.049883,12.0,17
The Warehouse,840,8.0,682.0989679199482,2.0,214 King St,38.805317,-77.049883,12.0,17
Augie's Mussel House & Beer Garden,364,8.0,170.58890125841063,2.0,1106 King St,38.805317,-77.049883,12.0,17
Taverna Cretekou,666,8.0,94.06885648599577,2.0,818 King St,38.805317,-77.049883,12.0,17
Don Taco,1320,8.0,122.16355494006038,2.0,808 King St,38.805317,-77.049883,12.0,17
Mia's Italian Kitchen,1045,8.0,824.8784216479188,2.0,100 King St,38.805317,-77.049883,12.0,17
Thompson Italian,48,8.0,113.2458975395424,,1024 King St,38.805317,-77.049883,12.0,17
Thai Signature,234,9.0,180.67393457768998,2.0,722 King St,38.805317,-77.049883,12.0,17
"Junction Bistro, Bar & Bakery",36,8.0,125.0880446050964,,5471 Wisconsin Ave,38.961763,-77.085998,7.0,18
The Hunter's Hound,54,8.0,123.23931949769664,2.0,5471 Wisconsin Ave,38.961763,-77.085998,7.0,18
Opal,71,9.0,942.3011402964738,,5534 Connecticut Ave NW,38.961763,-77.085998,7.0,18
Trattoria 5520,1,10.0,342.56621266609085,,5520 Wisconsin Ave,38.961763,-77.085998,7.0,18
LIA'S,438,7.0,114.08437293910323,2.0,4435 Willard Ave,38.961763,-77.085998,7.0,18
Joy by Seven Reasons,56,7.0,123.23931949769664,,5471 Wisconsin Ave,38.961763,-77.085998,7.0,18
Clyde's of Chevy Chase,552,6.0,69.2860904387055,2.0,5441 Wisconsin Ave,38.961763,-77.085998,7.0,18
The Capital Grille,391,8.0,179.01023874046078,3.0,5310 Western Ave,38.961763,-77.085998,7.0,18
Tartufo,134,9.0,928.0300204296191,2.0,4910 Wisconsin Ave NW,38.961763,-77.085998,7.0,18
Roti,20,8.0,203.98025770340715,,4461 Willard Ave,38.961763,-77.085998,7.0,18
Meiwah,324,7.0,193.20708517797578,2.0,4457 Willard Ave,38.961763,-77.085998,7.0,18
Sushiko Chevy Chase,423,7.0,109.16030572646712,2.0,5455 Wisconsin Ave,38.961763,-77.085998,7.0,18
Maggiano's Little Italy,630,7.0,246.65932855901224,2.0,5333 Wisconsin Ave NW,38.961763,-77.085998,7.0,18
Little Beast Cafe & Bistro,158,8.0,932.6586411183122,2.0,5600 Connecticut Ave NW,38.961763,-77.085998,7.0,18
Potomac Pizza,186,6.0,66.28990220264266,1.0,19 Wisconsin Cir,38.961763,-77.085998,7.0,18
Booeymonger,247,7.0,344.7365543554016,1.0,5252 Wisconsin Ave NW,38.961763,-77.085998,7.0,18
The Cheesecake Factory,555,6.0,199.89122133034655,2.0,5335 Wisconsin Ave NW,38.961763,-77.085998,7.0,18
Matisse,85,8.0,871.360836783456,3.0,4934 Wisconsin Ave NW,38.961763,-77.085998,7.0,18
Barlow Building Cafe,4,9.0,148.16381148425194,,5454 Wisconsin Ave,38.961763,-77.085998,7.0,18
Macon Bistro & Larder,222,8.0,955.5060187749863,2.0,5520 Connecticut Ave NW,38.961763,-77.085998,7.0,18
Poyoteca,109,9.0,542.5459884134503,,14921 Shady Grove Rd,39.099376,-77.188014,5.0,19
New York Deli,7,8.0,488.4412891434039,1.0,9601 Blackwell Rd,39.099376,-77.188014,5.0,19
Tasty Nook Cafe,46,9.0,1296.7714867916793,,1405 Research Blvd,39.099376,-77.188014,5.0,19
St. Veg,323,9.0,444.731099923601,2.0,14929 Shady Grove Rd,39.099376,-77.188014,5.0,19
Grill Kabob,62,9.0,1361.9065694873962,2.0,1409 Research Blvd,39.099376,-77.188014,5.0,19
Mamma Lucia,381,7.0,550.8358739337498,2.0,14921 Shady Grove Rd,39.099376,-77.188014,5.0,19
Passion Bakery Cafe,23,8.0,834.2915056125009,,9613 Medical Center Dr,39.099376,-77.188014,5.0,19
Moby Dick House of Kabob,258,6.0,419.97059043564343,2.0,14929-A Shady Grove Rd,39.099376,-77.188014,5.0,19
Taipei Tokyo,255,6.0,523.6227381071726,2.0,14921 Shady Grove Rd,39.099376,-77.188014,5.0,19
Wingstop,179,7.0,504.82229915167966,1.0,14925 Shady Grove Rd,39.099376,-77.188014,5.0,19
Sandwiches & Such,10,10.0,787.7365771723744,,15215 Shady Grove Rd,39.099376,-77.188014,5.0,19
Young's Deli,6,9.0,859.3894540026766,2.0,9715 Medical Ctr Dr,39.099376,-77.188014,5.0,19
That's Amore,236,6.0,686.9332880660762,2.0,15201 Shady Grove Rd,39.099376,-77.188014,5.0,19
LJ's Cafe,39,9.0,834.0726880167176,1.0,9210 Corporate Blvd,39.099376,-77.188014,5.0,19
Chick-fil-A,180,4.0,1282.3958067841133,1.0,1401 Research Blvd,39.099376,-77.188014,5.0,19
Bento Sushi,0,0.0,391.2741626793476,,14939 Shady Grove Rd,39.099376,-77.188014,5.0,19
Jersey Mike's Subs,30,6.0,389.22907266124633,,14933-L Shady Grove Rd,39.099376,-77.188014,5.0,19
Research Cafe,17,8.0,685.0487728800317,2.0,1901 Research Blvd,39.099376,-77.188014,5.0,19
Panera Bread,158,5.0,543.8477376168686,1.0,14921 Shady Grove Road,39.099376,-77.188014,5.0,19
Nirvana Bistro & Lounge,4,4.0,899.010262106095,,3 Research Ct,39.099376,-77.188014,5.0,19
Gyuzo Japanese BBQ,874,9.0,313.87868775934646,,33 Maryland Ave,39.083673,-77.149162,2.0,20
Nosh Grill House,51,9.0,375.96154078253176,,12 N Washington St,39.083673,-77.149162,2.0,20
El Mercat Bar De Tapas,128,9.0,291.3099742172225,,101 Gibbs St,39.083673,-77.149162,2.0,20
Bob's Shanghai 66,1489,8.0,683.1375821582111,2.0,305 N Washington St,39.083673,-77.149162,2.0,20
Kumbia Restaurant,50,8.0,314.3570801718377,,100 Gibbs St,39.083673,-77.149162,2.0,20
Mala Canteen,41,8.0,313.8786877586485,,33 Maryland Ave,39.083673,-77.149162,2.0,20
Giuseppi’s Pizza Plus,292,7.0,42.315915468591896,1.0,199 E Montgomery Ave,39.083673,-77.149162,2.0,20
Eerkin's Uyghur Cuisine,137,8.0,374.2773346815415,2.0,6 N Washington St,39.083673,-77.149162,2.0,20
Thai Chef - Rockville,216,8.0,344.82820137965456,2.0,29 Maryland Ave,39.083673,-77.149162,2.0,20
Hot Pot City,203,8.0,136.11540009691078,2.0,199 E Montgomery Ave,39.083673,-77.149162,2.0,20
Amai Crêpe,211,9.0,75.0377891904251,1.0,199 E Montgomery Ave,39.083673,-77.149162,2.0,20
Soulfull Cafe,7,9.0,114.8992452465098,,50 Monroe Pl,39.083673,-77.149162,2.0,20
Kabuto,265,8.0,197.07802120294932,2.0,220 E Middle Ln,39.083673,-77.149162,2.0,20
World of Beer,262,7.0,122.61938413508638,2.0,196 E Montgomery Ave,39.083673,-77.149162,2.0,20
Finnegan's Wake,216,8.0,328.11282846863173,2.0,100 Gibbs St,39.083673,-77.149162,2.0,20
YU Noodles Café,295,8.0,723.6219347347837,2.0,9 Dawson Ave,39.083673,-77.149162,2.0,20
Kiin Imm Thai Restaurant - Rockville,918,9.0,1007.8078428698495,2.0,785 D Rockville Pike,39.083673,-77.149162,2.0,20
Domoishi,51,7.0,194.26059478248493,,201 E Middle Ln,39.083673,-77.149162,2.0,20
East Dumpling House,528,7.0,368.0853408716065,2.0,12 N Washington St,39.083673,-77.149162,2.0,20
Oc & Crab Seafood Restaurant,27,8.0,937.2854804208473,,765 Rockville Pike,39.083673,-77.149162,2.0,20
Feasty crab,110,8.0,1207.0847067425468,,16811 Crabbs Branch Way,39.123513,-77.15741,9.0,21
Barra Brava Cevicheria Urbana,64,8.0,1124.1247848673538,,15921 N Frederick Rd,39.123513,-77.15741,9.0,21
Cocina El Jefe,1,10.0,696.2870066904663,,16501 Redland Rd,39.123513,-77.15741,9.0,21
Juanita's Restaurant,37,6.0,969.4974870010905,1.0,15883 Redland Rd,39.123513,-77.15741,9.0,21
China Jade,149,7.0,1185.4710421086104,2.0,16805 Crabbs Branch Way,39.123513,-77.15741,9.0,21
Charlie's Pizza & Subs,41,8.0,1065.4875950237554,1.0,15855 Redland Rd,39.123513,-77.15741,9.0,21
Charlie's Pizza & Subs,2,10.0,1065.4875950230482,,15855 Redland Rd,39.123513,-77.15741,9.0,21
McDonald's,20,5.0,1110.1864875518233,1.0,16701 Crabbs Branch Way,39.123513,-77.15741,9.0,21
McDonald's,55,5.0,1128.3874842205762,1.0,15801 Frederick Rd,39.123513,-77.15741,9.0,21
"Metro Beer, Wine, & Deli",8,8.0,1124.1247848673538,2.0,15921 Frederick Rd,39.123513,-77.15741,9.0,21
Wendy's,45,4.0,1124.6128410720682,1.0,15807 Frederick Road,39.123513,-77.15741,9.0,21
Subway,11,4.0,1220.8535771906052,1.0,16817 Crabbs Branch Hwy,39.123513,-77.15741,9.0,21
Arnold's Delicatessen,0,0.0,1070.2138464448747,,15855 Redland Rd,39.123513,-77.15741,9.0,21
Busboys and Poets - Hyattsville,1705,8.0,57.044491086576365,2.0,5331 Baltimore Ave,38.95548,-76.940133,9.0,22
Taqueria Los Perez,118,9.0,390.65022610010413,2.0,5803 Baltimore Ave,38.95548,-76.940133,9.0,22
Chez Dior,181,9.0,368.31706106734174,2.0,5124 Baltimore Ave,38.95548,-76.940133,9.0,22
2Fifty Texas BBQ,360,9.0,856.894881246192,2.0,4700 Riverdale Rd,38.95548,-76.940133,9.0,22
Suga & Spice,129,7.0,71.77688266138502,,5557 Baltimore Ave,38.95548,-76.940133,9.0,22
Riviera Tapas Bar,131,9.0,922.1880484547419,2.0,6202 Rhode Island Ave,38.95548,-76.940133,9.0,22
Spice 6 Modern Indian,598,8.0,28.01713223432355,2.0,5501 Baltimore Ave,38.95548,-76.940133,9.0,22
Tara Thai,229,6.0,28.01713223432355,2.0,5501 Baltimore Ave,38.95548,-76.940133,9.0,22
Shagga Coffee & Restaurant,414,9.0,650.6945125070699,2.0,6040 Baltimore Ave,38.95548,-76.940133,9.0,22
Teriyaki Kaizen,41,8.0,21.241861166327165,,5501 Baltimore Ave,38.95548,-76.940133,9.0,22
Pizzeria Paradiso Hyattsville,111,8.0,835.6355240887758,2.0,4800 Rhode Island Ave,38.95548,-76.940133,9.0,22
Federalist Pig,40,9.0,33.536371112265556,,5504 Baltimore Ave,38.95548,-76.940133,9.0,22
Elevation Burger,194,7.0,17.637658835134783,2.0,5501 Baltimore Ave,38.95548,-76.940133,9.0,22
Goshen,2,10.0,363.6911037924665,,5105 Baltimore Ave,38.95548,-76.940133,9.0,22
Carbon y Leña,35,8.0,627.5935227956096,,6033 Baltimore Ave,38.95548,-76.940133,9.0,22
La Fondita,80,8.0,726.7428155571988,1.0,4901 Decatur St,38.95548,-76.940133,9.0,22
Between the Bread Cafe,2,10.0,363.6911037924665,,5105 Baltimore Ave,38.95548,-76.940133,9.0,22
Maria's Kitchen,1,10.0,731.4246446342547,,4824 Rhode Island Ave,38.95548,-76.940133,9.0,22
Gangster Vegan Organics,77,9.0,906.1787173173689,2.0,6202 Rhode Island Ave,38.95548,-76.940133,9.0,22
Prime Restaurant,23,6.0,362.11042977496834,,5126 Baltimore Ave,38.95548,-76.940133,9.0,22
Pennyroyal Station,186,9.0,133.36371143008185,2.0,3310 Rhode Island Ave,38.936213,-76.960054,9.0,23
Dodah’s Kitchen,86,9.0,78.61056193006583,2.0,3801 34th St,38.936213,-76.960054,9.0,23
Medina Kitchen,2,10.0,200.0758534679841,,3233 Rhode Island Ave,38.936213,-76.960054,9.0,23
miXt Food Hall,22,9.0,523.6724716434126,2.0,3809 Rhode Island Ave,38.936213,-76.960054,9.0,23
J & J Mex-Taqueria,5,9.0,194.4305423271227,,3237 Rhode Island Ave,38.936213,-76.960054,9.0,23
Medi Market and Kitchen,5,10.0,197.03377875309863,,3233 Rhode Island Ave,38.936213,-76.960054,9.0,23
Francis Restaurant & Carry Out,4,10.0,215.3715044012275,,3856 34th St,38.936213,-76.960054,9.0,23
Roaming Rooster,632,9.0,750.8634867255679,2.0,3176 Bladensburg Rd NE,38.936213,-76.960054,9.0,23
Little Miner Taco,577,8.0,841.0924695234182,2.0,4308 Rhode Island Ave,38.936213,-76.960054,9.0,23
La Michoacana,18,10.0,525.6175295347598,,3809 Rhode Island Ave,38.936213,-76.960054,9.0,23
Spice Kitchen West African Grill,108,9.0,523.6724716434126,2.0,3809 Rhode Island Ave,38.936213,-76.960054,9.0,23
The Waterhole,79,9.0,252.84546737257094,1.0,4004 34th St,38.936213,-76.960054,9.0,23
HK Fish House,5,8.0,524.0411361478887,,3809 Rhode Island Ave,38.936213,-76.960054,9.0,23
Potomac Fish House & Deli,35,7.0,226.01336132450962,2.0,3221 Rhode Island Ave,38.936213,-76.960054,9.0,23
Eden’s Kitchen,22,10.0,979.9068490650573,,2910 Bladensburg Rd NE,38.936213,-76.960054,9.0,23
Aladdin Sizzler,142,7.0,204.3364511542805,1.0,3231 Rhode Island Ave,38.936213,-76.960054,9.0,23
Savor at Studio 3807,24,8.0,498.03613102813375,2.0,3807 Rhode Island Ave,38.936213,-76.960054,9.0,23
LuvPlates Soul & Grill,29,9.0,518.7285599753474,2.0,3807 Rhode Island Ave,38.936213,-76.960054,9.0,23
Mush,21,10.0,523.6724716434126,,3809 Rhode Island Ave,38.936213,-76.960054,9.0,23
DC Charbroiled Chicken & Grill,26,7.0,852.8815780448512,,3751 Bladensburg Rd,38.936213,-76.960054,9.0,23
Circa at The Boro,60,9.0,241.22442416382103,,1675 Silver Hill Dr,38.92245,-77.23034,2.0,24
North Italia - McLean,421,8.0,297.0259527672887,2.0,1651 Boro Pl,38.92245,-77.23034,2.0,24
El Bebe,60,8.0,250.92716963922945,2.0,8354 Broad St,38.92245,-77.23034,2.0,24
Cafe Ile,64,9.0,126.51613862701036,,8270 Greensboro Dr,38.92245,-77.23034,2.0,24
Kusshi Ko,168,9.0,523.2985926801696,,8365 Leesburg Pike,38.92245,-77.23034,2.0,24
Dave's Hot Chicken,12,8.0,609.3753728380165,2.0,8397 Leesburg Pike,38.92245,-77.23034,2.0,24
Founding Farmers - Tysons,3347,7.0,633.7856290569933,2.0,1800 Tysons Blvd,38.92245,-77.23034,2.0,24
Roll Play Grill,1649,9.0,739.1843494658816,2.0,8150 Leesburg Pike,38.92245,-77.23034,2.0,24
Yard House,61,7.0,483.12292545379904,2.0,1660M Galleria At Tysons Ii,38.92245,-77.23034,2.0,24
Jiwa Singapura,152,7.0,459.6583217499428,,2001 International Dr,38.92245,-77.23034,2.0,24
Ingle Korean Steakhouse,71,8.0,473.82955664921803,,8369 Leesburg Pike,38.92245,-77.23034,2.0,24
Hokkaido Ramen Santouka - Tysons Corner,369,8.0,374.9951921563214,2.0,1636 Boro Pl,38.92245,-77.23034,2.0,24
Flower Child - McLean,176,9.0,310.99817673002906,2.0,1656 Boro Pl,38.92245,-77.23034,2.0,24
Fish Taco,151,9.0,359.53149089008946,2.0,1644 Boro Pl,38.92245,-77.23034,2.0,24
Earls Kitchen + Bar,1596,8.0,886.558967641035,2.0,7902 Tysons One Pl,38.92245,-77.23034,2.0,24
Barrel & Bushel,861,7.0,983.9805887999661,2.0,7901 Tysons One Pl,38.92245,-77.23034,2.0,24
Bluestone Lane,96,8.0,271.3571196982737,1.0,1671 Silver Hill Dr,38.92245,-77.23034,2.0,24
Capital Musubi,99,8.0,419.59288066333886,,7933L Tysons Corner,38.92245,-77.23034,2.0,24
Entyse Bistro,29,8.0,613.7896527072145,3.0,1700 Tysons Blvd,38.92245,-77.23034,2.0,24
East  West  - Tysons,20,8.0,280.96125556187025,,1992 Chain Bridge Rd,38.92245,-77.23034,2.0,24
Jasper's,617,6.0,437.0008252831969,2.0,9640 Lottsford Ct,38.908391,-76.843263,4.0,25
Rock & Toss Crab House,39,8.0,1114.3411280591786,,908 Largo Center Dr,38.908391,-76.843263,4.0,25
Carolina Kitchen,466,6.0,875.685164312285,2.0,800 C Shoppers Way,38.908391,-76.843263,4.0,25
LongHorn Steakhouse,206,5.0,488.1727576818375,2.0,1100 Capital Centre Blvd,38.908391,-76.843263,4.0,25
TGI Fridays,297,3.0,487.30463968495684,2.0,1101 Shoppers Way,38.908391,-76.843263,4.0,25
Outback Steakhouse,312,4.0,499.3938250165802,2.0,9660 Lottsford Ct,38.908391,-76.843263,4.0,25
Ninety Bistro and Bar,5,5.0,940.326423827911,,9100 Basil Ct,38.908391,-76.843263,4.0,25
Chick-fil-A,186,5.0,606.6170098928417,1.0,1040 Shoppers Way,38.908391,-76.843263,4.0,25
Ruby Tuesday,148,3.0,567.752747637265,2.0,9680 Lottsford Ct,38.908391,-76.843263,4.0,25
Golden Bowl,42,7.0,1045.0604808167184,1.0,832 Largo Center Dr,38.908391,-76.843263,4.0,25
Chick-fil-A,7,4.0,933.768321143685,,2027 Saint Josephs Dr,38.908391,-76.843263,4.0,25
Golden Corral Buffet & Grill,122,5.0,616.4478838161951,2.0,1001 Shoppers Way,38.908391,-76.843263,4.0,25
